what,kind,bundleId,bundleVersion,description,time
started,bundle,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch",1433711588515
started,bundle,com.altera.sbtgui.project,10.1.0.153,"com.altera.sbtgui.project",1433711588515
started,bundle,com.altera.systemconsole,10.1.0.153,"com.altera.systemconsole",1433711588515
started,bundle,com.altera.utilities,10.1.0.153,"com.altera.utilities",1433711588515
os,sysinfo,,,"win32",1433711588525
arch,sysinfo,,,"x86",1433711588525
ws,sysinfo,,,"win32",1433711588525
locale,sysinfo,,,"en_CA",1433711588525
processors,sysinfo,,,"4",1433711588525
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1433711588525
java.runtime.version,sysinfo,,,"1.6.0_14-b08",1433711588525
java.specification.name,sysinfo,,,"Java Platform API Specification",1433711588525
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1433711588525
java.specification.version,sysinfo,,,"1.6",1433711588525
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1433711588525
java.version,sysinfo,,,"1.6.0_14",1433711588525
java.vm.info,sysinfo,,,"mixed mode",1433711588525
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1433711588525
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1433711588525
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1433711588525
java.vm.specification.version,sysinfo,,,"1.0",1433711588525
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1433711588525
java.vm.version,sysinfo,,,"14.0-b16",1433711588525
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433711591524
started,bundle,com.altera.sbtgui.core,10.1.0.153,"com.altera.sbtgui.core",1433711606554
