what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"org.eclipse.ui.workbench",1433860178734
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1433860178734
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1433860178734
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1433860178734
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1433860178734
started,bundle,com.altera.sbtgui.core,10.1.0.153,"com.altera.sbtgui.core",1433860178734
started,bundle,com.altera.sbtgui.integration,10.1.0.153,"com.altera.sbtgui.integration",1433860178734
started,bundle,com.altera.sbtgui.project,10.1.0.153,"com.altera.sbtgui.project",1433860178734
started,bundle,com.altera.systemconsole,10.1.0.153,"com.altera.systemconsole",1433860178734
started,bundle,com.altera.utilities,10.1.0.153,"com.altera.utilities",1433860178734
os,sysinfo,,,"win32",1433860178734
arch,sysinfo,,,"x86",1433860178734
ws,sysinfo,,,"win32",1433860178734
locale,sysinfo,,,"en_CA",1433860178734
processors,sysinfo,,,"4",1433860178734
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1433860178734
java.runtime.version,sysinfo,,,"1.6.0_14-b08",1433860178734
java.specification.name,sysinfo,,,"Java Platform API Specification",1433860178734
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1433860178734
java.specification.version,sysinfo,,,"1.6",1433860178734
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1433860178734
java.version,sysinfo,,,"1.6.0_14",1433860178734
java.vm.info,sysinfo,,,"mixed mode",1433860178734
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1433860178734
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1433860178734
