what,kind,bundleId,bundleVersion,description,time
error,log,,,"sun.awt.X11.XlibWrapper",1433712162254
started,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.ui",1433712162344
started,bundle,org.eclipse.cdt.debug.mi.core,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.core",1433712162354
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1433712253741
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1433712255633
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433712258983
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433712321122
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1433712322327
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433712360359
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433712387033
error,log,,,"SOPC design not set.",1433712387068
error,log,,,"CPU module not set.",1433712387075
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1433712387083
error,log,,,"CPU architecture type not set. ",1433712387089
error,log,,,"CPU master group not set.",1433712387096
error,log,,,"SOPC design not set.",1433712387200
error,log,,,"CPU module not set.",1433712387205
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1433712387211
error,log,,,"CPU architecture type not set. ",1433712387217
error,log,,,"CPU master group not set.",1433712387222
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1433712388348
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1433712391217
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1433712396749
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1433712461075
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433712476277
