what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433712962103
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProgressView",1433712963738
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1433713007099
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1433713009638
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433713012014
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433713012470
closed,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1433713018296
closed,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1433713018342
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433713022525
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433713024618
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildProject",1433713029951
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433713030234
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433713078956
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433713088123
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433713092582
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1433713099296
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1433713099348
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.selectAll",1433713100034
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1433713100459
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1433713101323
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1433713102078
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1433713102130
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.selectAll",1433713102739
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1433713103071
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1433713106512
