what,kind,bundleId,bundleVersion,description,time
error,log,,,"CPU module not set.",1433712824000
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1433712824005
error,log,,,"CPU architecture type not set. ",1433712824011
error,log,,,"CPU master group not set.",1433712824017
error,log,,,"Connected system ID hash not found on target at expected base address.",1433712824023
error,log,,,"Connected system timestamp not found on target at expected base address.",1433712824028
error,log,,,"SOPC design not set.",1433712824034
error,log,,,"CPU module not set.",1433712824040
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1433712824046
error,log,,,"CPU architecture type not set. ",1433712824051
error,log,,,"CPU master group not set.",1433712824057
error,log,,,"SOPC design not set.",1433712824069
error,log,,,"CPU module not set.",1433712824074
error,log,,,"SOPC design not set.",1433712824080
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1433712824086
error,log,,,"CPU architecture type not set. ",1433712824094
error,log,,,"CPU master group not set.",1433712824106
error,log,,,"CPU module not set.",1433712824114
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1433712824130
error,log,,,"CPU architecture type not set. ",1433712824138
error,log,,,"CPU master group not set.",1433712824147
error,log,,,"SOPC design not set.",1433712824163
error,log,,,"CPU module not set.",1433712824171
error,log,,,"SOPC design not set.",1433712824179
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1433712824187
