what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.managedbuilder.core,6.0.0.200909110608,"org.eclipse.cdt.managedbuilder.core",1433711606634
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1433711606754
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,5.0.100.200909110608,"org.eclipse.cdt.managedbuilder.gnu.ui",1433711606794
started,bundle,org.eclipse.cdt.make.core,6.0.0.200909110608,"org.eclipse.cdt.make.core",1433711606804
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433711608974
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.import",1433711608974
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.import",1433711608974
started,bundle,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search",1433711620251
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1433711620881
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1433711620921
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1433711621071
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1433711622511
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1433711622881
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1433711623181
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433711623211
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433711629791
started,bundle,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui",1433711635741
started,bundle,org.eclipse.cdt.debug.core,6.0.0.200909110608,"org.eclipse.cdt.debug.core",1433711635761
started,bundle,org.eclipse.cdt.debug.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.ui",1433711635771
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433711643641
error,log,,,"Error executing 'nios2-bsp-generate-files --bsp-dir . --settings settings.bsp', unexpected return code 1.\n\nError message:\n\nSEVERE: File not found: N:\\ECE224\\my_controller.sopcinfo\r\nSEVERE: java.lang.RuntimeException: File not found: N:\\ECE224\\my_controller.sopcinfo\r\nSEVERE: nios2-bsp-generate-files failed.\r\n",1433711645751
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433711689967
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433711691317
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433711699777
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433711699917
