what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.debug.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.ui",1433808973626
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433808974640
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433809037575
error,log,,,"SOPC design not set.",1433809038838
error,log,,,"CPU module not set.",1433809038854
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1433809038854
error,log,,,"CPU architecture type not set. ",1433809038854
error,log,,,"CPU master group not set.",1433809038870
error,log,,,"SOPC design not set.",1433809038870
error,log,,,"CPU module not set.",1433809038885
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1433809038885
error,log,,,"CPU architecture type not set. ",1433809038885
error,log,,,"CPU master group not set.",1433809038901
error,log,,,"SOPC design not set.",1433809038963
error,log,,,"CPU module not set.",1433809038963
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1433809038963
error,log,,,"CPU architecture type not set. ",1433809038979
error,log,,,"CPU master group not set.",1433809038979
error,log,,,"Connected system ID hash not found on target at expected base address.",1433809038979
error,log,,,"Connected system timestamp not found on target at expected base address.",1433809038994
error,log,,,"SOPC design not set.",1433809038994
error,log,,,"CPU module not set.",1433809039010
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1433809039010
error,log,,,"CPU architecture type not set. ",1433809039010
error,log,,,"CPU master group not set.",1433809039026
