what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1437172309340
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1437172313037
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1437172314430
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437172318074
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437172401063
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1437172401083
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.selectAll",1437172401473
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1437172401845
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1437172402608
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1437172412225
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437172415402
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437172423649
started,bundle,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui",1437172434891
started,bundle,org.eclipse.cdt.debug.core,6.0.0.200909110608,"org.eclipse.cdt.debug.core",1437172434907
started,bundle,org.eclipse.cdt.debug.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.ui",1437172434907
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildProject",1437172440410
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437172440691
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437172518708
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1437172520521
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1437172521270
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1437172526058
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437172539384
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437172541215
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437172541215
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437172577621
