what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1437173289886
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437173327750
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437173332974
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1437173333083
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1437173334408
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437173337886
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437173346252
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildProject",1437173350714
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437173350996
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437173365276
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1437173372687
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1437173375182
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437173378011
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437173379097
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437173379662
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437173382575
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildProject",1437173385696
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437173385979
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437173397374
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437173420611
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437173425153
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1437173431945
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1437173441664
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437173445217
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437173461955
