what,kind,bundleId,bundleVersion,description,time
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1437172940046
error,log,,,"CPU architecture type not set. ",1437172940046
error,log,,,"CPU master group not set.",1437172940046
error,log,,,"Select one of the available target connection paths.",1437172940062
error,log,,,"SOPC design not set.",1437172940295
error,log,,,"CPU module not set.",1437172940295
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1437172940311
error,log,,,"CPU architecture type not set. ",1437172940311
error,log,,,"CPU master group not set.",1437172940311
error,log,,,"Select one of the available target connection paths.",1437172940326
error,log,,,"SOPC design not set.",1437172940326
error,log,,,"CPU module not set.",1437172940326
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1437172940342
error,log,,,"CPU architecture type not set. ",1437172940342
error,log,,,"CPU master group not set.",1437172940358
error,log,,,"Expected base address of system ID component is undefined.",1437172940358
error,log,,,"Select one of the available target connection paths.",1437172940358
error,log,,,"SOPC design not set.",1437172940373
error,log,,,"CPU module not set.",1437172940373
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1437172940373
error,log,,,"CPU architecture type not set. ",1437172940389
error,log,,,"CPU master group not set.",1437172940389
error,log,,,"Expected base address of system ID component is undefined.",1437172940389
error,log,,,"Select one of the available target connection paths.",1437172940404
error,log,,,"SOPC design not set.",1437172940404
