what,kind,bundleId,bundleVersion,description,time
error,log,,,"CPU module not set.",1437172940404
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1437172940420
error,log,,,"CPU architecture type not set. ",1437172940420
error,log,,,"CPU master group not set.",1437172940436
error,log,,,"Expected base address of system ID component is undefined.",1437172940436
error,log,,,"Select one of the available target connection paths.",1437172940436
error,log,,,"SOPC design not set.",1437172940451
error,log,,,"CPU module not set.",1437172940451
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1437172940451
error,log,,,"CPU architecture type not set. ",1437172940467
error,log,,,"CPU master group not set.",1437172940467
error,log,,,"Expected base address of system ID component is undefined.",1437172940482
error,log,,,"Select one of the available target connection paths.",1437172940482
error,log,,,"SOPC design not set.",1437172940482
error,log,,,"CPU module not set.",1437172940498
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1437172940498
error,log,,,"CPU architecture type not set. ",1437172940498
error,log,,,"CPU master group not set.",1437172940514
error,log,,,"Expected base address of system ID component is undefined.",1437172940514
error,log,,,"SOPC design not set.",1437172940515
error,log,,,"CPU module not set.",1437172940515
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1437172940515
error,log,,,"CPU architecture type not set. ",1437172940531
error,log,,,"CPU master group not set.",1437172940547
error,log,,,"Expected base address of system ID component is undefined.",1437172940547
