what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.databinding.property,1.2.0.M20090819-0800,"org.eclipse.core.databinding.property",1437192213616
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1437192213694
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437192217242
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.properties",1437192217258
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1437192218212
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437192220030
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437192280562
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437192280562
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437192282290
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1437192282290
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437192287294
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437192295668
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1437192295904
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1437192298200
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437192299893
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437192301208
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437192301784
error,log,,,"The proxied handler for 'com.altera.sbtgui.project.commands.SystemConsoleHandler' could not be loaded",1437192302806
error,log,,,"The proxied handler for 'com.altera.sbtgui.project.commands.SystemConsoleHandler' could not be loaded",1437192302821
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.ui",1437192302837
stopped,bundle,com.altera.debug.cdi.gdb.plugin,10.1.0.153,"com.altera.debug.cdi.gdb.plugin",1437192302837
stopped,bundle,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch",1437192302837
stopped,bundle,org.eclipse.cdt.debug.mi.core,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.core",1437192302837
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.0.0.200909110608,"org.eclipse.cdt.dsf.gdb.ui",1437192302837
stopped,bundle,org.eclipse.cdt.dsf.ui,2.0.1.200909110608,"org.eclipse.cdt.dsf.ui",1437192302852
