what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437190066332
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437190105165
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1437190107392
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.opendecl",1437190123771
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1437190123834
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1437190123882
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437190161392
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437190225071
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1437190240512
closed,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1437190240513
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1437190244792
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildProject",1437190246636
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437190246939
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437190280411
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437190281061
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437190285331
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1437190293626
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1437190300320
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1437190303892
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437190309503
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437190640068
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1437190642504
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildProject",1437190644349
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437190644661
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437190650121
