what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437187721123
error,log,,,"SOPC design not set.",1437187721170
error,log,,,"CPU module not set.",1437187721170
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1437187721186
error,log,,,"CPU architecture type not set. ",1437187721186
error,log,,,"CPU master group not set.",1437187721186
error,log,,,"SOPC design not set.",1437187721342
error,log,,,"CPU module not set.",1437187721342
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1437187721357
error,log,,,"CPU architecture type not set. ",1437187721357
error,log,,,"CPU master group not set.",1437187721357
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1437187722498
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1437187724342
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1437187729880
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1437188018886
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437188028281
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1437188028297
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437188032611
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.opendecl",1437188055766
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1437188091980
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1437188094104
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.opendecl",1437188107665
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1437188107743
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1437188123290
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1437188123960
