what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437187587166
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1437187589776
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1437187590057
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1437187602052
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1437187602271
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1437187604485
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1437187606492
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1437187609507
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1437187609727
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437187613336
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437187615804
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1437187618818
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1437187619972
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildProject",1437187621019
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437187621300
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437187657558
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437187657652
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437187662478
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1437187669861
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1437187674026
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1437187682329
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437187684357
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437187702169
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1437187703605
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437187720014
