what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1433714101659
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1433714102622
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1433714104602
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1433714121328
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1433714122512
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1433714145099
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1433714145400
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1433714145690
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1433714149299
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1433714151790
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1433714154978
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433714156512
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433714158288
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433714158328
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433714160593
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildProject",1433714163494
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433714163779
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433714165447
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1433714165462
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433714190099
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433714230929
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1433714314983
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1433714316374
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1433714323911
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1433714326836
