what,kind,bundleId,bundleVersion,description,time
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1433716795316
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1433716936426
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433716937181
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433716968709
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1433716968726
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433716996639
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433717030040
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433717036329
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433717089720
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433717090706
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433717114063
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1433717119165
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1433717122662
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1433717125378
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433717127350
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433717128746
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433717128759
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433717207076
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433717270553
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433717271709
error,log,,,"SOPC design not set.",1433717271741
error,log,,,"CPU module not set.",1433717271748
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1433717271754
error,log,,,"CPU architecture type not set. ",1433717271761
error,log,,,"CPU master group not set.",1433717271767
