what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1433713285473
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1433713287300
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1433713288493
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433713289555
closed,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1433713370848
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433713370890
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1433713370895
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1433713370895
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433713374953
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1433713435260
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433713495124
error,log,,,"SOPC design not set.",1433713495158
error,log,,,"CPU module not set.",1433713495165
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1433713495171
error,log,,,"CPU architecture type not set. ",1433713495178
error,log,,,"CPU master group not set.",1433713495184
error,log,,,"SOPC design not set.",1433713495297
error,log,,,"CPU module not set.",1433713495533
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1433713495538
error,log,,,"CPU architecture type not set. ",1433713495544
error,log,,,"CPU master group not set.",1433713495549
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1433713496448
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1433713498995
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1433713505403
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1433713924471
