what,kind,bundleId,bundleVersion,description,time
error,log,,,"SOPC design not set.",1433717271854
error,log,,,"CPU module not set.",1433717271860
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1433717271865
error,log,,,"CPU architecture type not set. ",1433717271871
error,log,,,"CPU master group not set.",1433717271877
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1433717271968
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1433717275623
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1433717282005
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433717333830
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433717385133
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1433717399812
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1433717404165
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433717448292
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433717531681
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1433717547577
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433717731352
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433718104106
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433718158236
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1433718271118
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433718271138
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1433718271158
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1433718272301
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.selectAll",1433718273447
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1433718274101
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433718275498
