what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433716446585
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433716507067
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1433716508541
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433716568444
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433716570198
error,log,,,"SOPC design not set.",1433716570231
error,log,,,"CPU module not set.",1433716570236
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1433716570242
error,log,,,"CPU architecture type not set. ",1433716570247
error,log,,,"CPU master group not set.",1433716570252
error,log,,,"SOPC design not set.",1433716570335
error,log,,,"CPU module not set.",1433716570341
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1433716570347
error,log,,,"CPU architecture type not set. ",1433716570352
error,log,,,"CPU master group not set.",1433716570358
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1433716570448
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1433716574087
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1433716580502
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433716637936
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1433716642036
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1433716642212
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1433716644626
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1433716739562
activated,view,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1433716749447
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1433716768740
