what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1437188331896
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1437188334862
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1437188337857
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1437188339230
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1437188349855
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.shiftLeft",1437188351306
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1437188374572
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1437188376141
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1437188379778
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1437188380652
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1437188514498
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1437188527036
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437188535328
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437188544923
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.rename.element",1437188544939
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437188554445
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437188569507
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.rename.element",1437188569507
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437188575531
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1437188575531
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437188581841
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1437188614407
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1437188620295
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437188683946
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437188717994
