what,kind,bundleId,bundleVersion,description,time
error,log,,,"SOPC design not set.",1437172942271
error,log,,,"CPU module not set.",1437172942271
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1437172942286
error,log,,,"CPU architecture type not set. ",1437172942286
error,log,,,"CPU master group not set.",1437172942287
error,log,,,"Expected base address of system ID component is undefined.",1437172942287
error,log,,,"SOPC design not set.",1437172942287
error,log,,,"CPU module not set.",1437172942289
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1437172942295
error,log,,,"CPU architecture type not set. ",1437172942300
error,log,,,"CPU master group not set.",1437172942306
error,log,,,"Connected system ID hash not found on target at expected base address.",1437172942338
error,log,,,"Connected system timestamp not found on target at expected base address.",1437172942338
error,log,,,"SOPC design not set.",1437172942354
error,log,,,"CPU module not set.",1437172942354
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1437172942370
error,log,,,"CPU architecture type not set. ",1437172942370
error,log,,,"CPU master group not set.",1437172942370
error,log,,,"Connected system ID hash not found on target at expected base address.",1437172942385
error,log,,,"Connected system timestamp not found on target at expected base address.",1437172942385
error,log,,,"SOPC design not set.",1437172942401
error,log,,,"CPU module not set.",1437172942401
error,log,,,"The SOPC design does not contain a CPU of a supported architecture.",1437172942401
error,log,,,"CPU architecture type not set. ",1437172942416
error,log,,,"CPU master group not set.",1437172942416
