what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildProject",1437172806089
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437172806344
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437172812649
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437172813152
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437172815237
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1437172816864
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1437172819966
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildProject",1437172821543
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437172821799
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437172849673
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1437172855320
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1437172859232
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437172866118
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437172869427
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1437172873683
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1437172873715
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1437172877749
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildProject",1437172879970
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437172880221
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437172905941
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437172905941
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437172910349
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437172923190
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437172939810
error,log,,,"SOPC design not set.",1437172939888
