what,kind,bundleId,bundleVersion,description,time
ws,sysinfo,,,"win32",1433880599057
locale,sysinfo,,,"en_CA",1433880599057
processors,sysinfo,,,"4",1433880599057
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1433880599057
java.runtime.version,sysinfo,,,"1.6.0_14-b08",1433880599057
java.specification.name,sysinfo,,,"Java Platform API Specification",1433880599057
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1433880599057
java.specification.version,sysinfo,,,"1.6",1433880599057
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1433880599057
java.version,sysinfo,,,"1.6.0_14",1433880599057
java.vm.info,sysinfo,,,"mixed mode",1433880599057
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1433880599057
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1433880599057
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1433880599057
java.vm.specification.version,sysinfo,,,"1.0",1433880599057
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1433880599057
java.vm.version,sysinfo,,,"14.0-b16",1433880599057
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.tasks.ui",1433880599137
started,bundle,org.eclipse.mylyn.team.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.team.ui",1433880599147
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1433880599197
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1433880599407
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.monitor.ui",1433880599497
started,bundle,org.eclipse.debug.core,3.5.0.v20090526-1600,"org.eclipse.debug.core",1433880599827
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1433880600407
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1433880600447
