what,kind,bundleId,bundleVersion,description,time
java.specification.version,sysinfo,,,"1.6",1437192327322
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1437192327322
java.version,sysinfo,,,"1.6.0_14",1437192327322
java.vm.info,sysinfo,,,"mixed mode",1437192327322
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1437192327322
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1437192327322
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1437192327322
java.vm.specification.version,sysinfo,,,"1.0",1437192327322
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1437192327322
java.vm.version,sysinfo,,,"14.0-b16",1437192327322
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1437192328013
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1437192328263
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437192330057
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437192332225
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437192332787
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437192336604
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1437192345116
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437192345178
started,bundle,org.eclipse.cdt.launch,6.0.0.200909110608,"org.eclipse.cdt.launch",1437192347679
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437192348912
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1437192348912
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.rename",1437192348912
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437192351684
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437192355124
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437192359899
