what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.selectAll",1437192605756
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1437192606305
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1437192607101
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1437192608575
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437192609011
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437192610403
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1437192610512
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1437192612790
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildProject",1437192614798
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437192615078
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437192624278
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1437192638591
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437192644383
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437192675670
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1437192677071
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1437192679066
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1437192681607
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1437192688301
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.selectAll",1437192688907
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1437192690030
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1437192690737
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.selectAll",1437192695234
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1437192696786
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437192697721
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437192703458
