what,kind,bundleId,bundleVersion,description,time
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1437172276792
java.version,sysinfo,,,"1.6.0_14",1437172276792
java.vm.info,sysinfo,,,"mixed mode",1437172276792
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1437172276792
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1437172276792
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1437172276792
java.vm.specification.version,sysinfo,,,"1.0",1437172276792
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1437172276792
java.vm.version,sysinfo,,,"14.0-b16",1437172276792
started,bundle,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch",1437172277057
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1437172277895
started,bundle,org.eclipse.epp.usagedata.ui,1.1.0.R200906100410,"org.eclipse.epp.usagedata.ui",1437172277942
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437172278349
started,bundle,com.altera.sbtgui.core,10.1.0.153,"com.altera.sbtgui.core",1437172279021
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437172282209
started,bundle,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search",1437172283196
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1437172283243
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1437172287154
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437172287185
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437172298278
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1437172301460
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1437172303138
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1437172305485
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1437172305516
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1437172305657
