what,kind,bundleId,bundleVersion,description,time
error,log,,,"Connected system timestamp not found on target at expected base address.",1437176390448
error,log,,,"Connected system ID hash not found on target at expected base address.",1437176390541
error,log,,,"Connected system timestamp not found on target at expected base address.",1437176390541
error,log,,,"Connected system ID hash not found on target at expected base address.",1437176390574
error,log,,,"Connected system timestamp not found on target at expected base address.",1437176390574
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437176390610
error,log,,,"Connected system ID hash not found on target at expected base address.",1437176390969
error,log,,,"Connected system timestamp not found on target at expected base address.",1437176390969
error,log,,,"Connected system ID hash not found on target at expected base address.",1437176390999
error,log,,,"Connected system timestamp not found on target at expected base address.",1437176391009
error,log,,,"Connected system ID hash not found on target at expected base address.",1437176391019
error,log,,,"Connected system timestamp not found on target at expected base address.",1437176391029
error,log,,,"Connected system ID hash not found on target at expected base address.",1437176391049
error,log,,,"Connected system timestamp not found on target at expected base address.",1437176391059
error,log,,,"Connected system ID hash not found on target at expected base address.",1437176391069
error,log,,,"Connected system timestamp not found on target at expected base address.",1437176391079
error,log,,,"Connected system ID hash not found on target at expected base address.",1437176391099
error,log,,,"Connected system timestamp not found on target at expected base address.",1437176391109
error,log,,,"Connected system ID hash not found on target at expected base address.",1437176391119
error,log,,,"Connected system timestamp not found on target at expected base address.",1437176391129
error,log,,,"Connected system ID hash not found on target at expected base address.",1437176391149
error,log,,,"Connected system timestamp not found on target at expected base address.",1437176391159
error,log,,,"Connected system ID hash not found on target at expected base address.",1437176391169
error,log,,,"Connected system timestamp not found on target at expected base address.",1437176391179
error,log,,,"Connected system ID hash not found on target at expected base address.",1437176391199
