what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437189748351
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437189785282
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437189817102
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437189990508
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1437189990518
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1437189990835
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437189993609
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437189996438
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.selectAll",1437189996725
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1437189997534
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437189997769
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437190009036
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.selectAll",1437190009228
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1437190009532
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1437190010355
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1437190020229
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437190022842
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1437190043214
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437190045220
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1437190045891
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1437190047119
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1437190048710
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1437190049071
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437190050998
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1437190063179
